timestamp,open,high,low,close,volume,best_bid,best_ask
2026-03-12T16:00:35+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T18:00:53+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T19:00:31+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T20:00:37+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T21:00:46+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-12T22:00:33+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-12T23:00:38+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T01:00:35+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T02:00:35+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T03:00:44+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T04:00:35+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T05:00:31+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-13T06:00:47+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-13T07:00:41+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T08:00:31+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T09:00:46+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T10:00:33+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T11:00:31+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T12:00:39+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T13:00:30+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-13T14:00:33+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-13T15:00:41+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-13T16:00:40+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-13T17:00:28+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-13T18:00:38+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-13T19:00:35+00:00,0.715,0.715,0.715,0.715,0.0,,
2026-03-13T20:00:28+00:00,0.715,0.715,0.715,0.715,0.0,,
2026-03-13T21:00:45+00:00,0.715,0.715,0.715,0.715,0.0,,
2026-03-13T22:00:32+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-13T23:00:26+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-14T00:00:39+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-14T01:00:28+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-14T02:00:27+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-14T03:00:39+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T04:00:26+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T05:00:26+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T06:00:37+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T07:00:26+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T08:00:28+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T09:00:37+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T10:00:26+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T11:00:28+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T12:00:42+00:00,0.575,0.575,0.575,0.575,0.0,,
2026-03-14T13:00:38+00:00,0.58,0.58,0.58,0.58,0.0,,
2026-03-14T14:00:30+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-14T15:00:38+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-14T16:00:30+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-14T17:00:46+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-14T18:00:36+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-14T19:00:29+00:00,0.525,0.525,0.525,0.525,0.0,,
2026-03-14T20:00:26+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-14T21:00:38+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-14T22:00:32+00:00,0.535,0.535,0.535,0.535,0.0,,
2026-03-14T23:00:26+00:00,0.53,0.53,0.53,0.53,0.0,,
2026-03-15T00:00:41+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T01:00:27+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T02:00:28+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T03:00:38+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T04:00:27+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T05:00:26+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T06:00:35+00:00,0.545,0.545,0.545,0.545,0.0,,
2026-03-15T07:00:26+00:00,0.555,0.555,0.555,0.555,0.0,,
2026-03-15T08:00:29+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-15T09:00:37+00:00,0.56,0.56,0.56,0.56,0.0,,
2026-03-15T10:00:34+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-15T11:00:26+00:00,0.56,0.56,0.56,0.56,0.0,,
2026-03-15T12:00:37+00:00,0.565,0.565,0.565,0.565,0.0,,
2026-03-15T13:00:28+00:00,0.585,0.585,0.585,0.585,0.0,,
2026-03-15T14:00:32+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-15T15:00:40+00:00,0.65,0.65,0.65,0.65,0.0,,
2026-03-15T16:00:29+00:00,0.65,0.65,0.65,0.65,0.0,,
2026-03-15T17:00:39+00:00,0.635,0.635,0.635,0.635,0.0,,
2026-03-15T18:00:39+00:00,0.63,0.63,0.63,0.63,0.0,,
2026-03-15T19:00:30+00:00,0.63,0.63,0.63,0.63,0.0,,
2026-03-15T20:00:32+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-15T21:00:37+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-15T22:00:33+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-15T23:00:30+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-16T00:00:53+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-16T01:00:26+00:00,0.63,0.63,0.63,0.63,0.0,,
2026-03-16T02:00:27+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-16T03:00:33+00:00,0.625,0.625,0.625,0.625,0.0,,
2026-03-16T04:00:28+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-16T05:00:26+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-16T06:00:45+00:00,0.61,0.61,0.61,0.61,0.0,,
2026-03-16T07:00:24+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-16T08:00:27+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-16T09:00:29+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-16T10:00:28+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-16T11:00:25+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-16T12:00:28+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-16T13:00:30+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-16T14:00:30+00:00,0.615,0.615,0.615,0.615,0.0,,
2026-03-16T15:00:30+00:00,0.62,0.62,0.62,0.62,0.0,,
2026-03-16T16:00:29+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-16T17:00:29+00:00,0.595,0.595,0.595,0.595,0.0,,
2026-03-16T18:00:30+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-16T19:00:34+00:00,0.6,0.6,0.6,0.6,0.0,,
2026-03-16T20:00:28+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-16T21:00:35+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-16T22:00:31+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-16T23:00:31+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-17T00:00:34+00:00,0.605,0.605,0.605,0.605,0.0,,
2026-03-17T01:00:30+00:00,0.59,0.59,0.59,0.59,0.0,,
2026-03-17T02:00:32+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T03:00:32+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T04:00:34+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T05:00:46+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T06:00:32+00:00,0.645,0.645,0.645,0.645,0.0,,
2026-03-17T07:00:34+00:00,0.645,0.645,0.645,0.645,0.0,,
